"year","latitude","longitude","vom","mean_temp_Aug_1","mean_temp_Aug_2","mean_temp_July_3","mean_temp_July_4","total_precip_Aug_1","total_precip_Aug_2","total_precip_July_3","total_precip_July_4"
2022,43.7265412075165,-81.421063543998,0,22.2,17.2714285714286,22.9928571428571,18.9214285714285,8.04285714285714,0.614285714285714,3.28571428571428,1.53571428571428
2012,43.1132166666667,-81.4008333333333,0,23.0571428571429,20,22.9285714285714,21.7904761904762,1.23809523809524,6.87142857142857,0.77142857142857,5.53809523809524
2012,43.191543,-81.398168,0,23.0571428571429,20,22.9285714285714,21.7904761904762,1.23809523809524,6.87142857142857,0.77142857142857,5.53809523809524
2022,43.5565069746042,-81.251667431871,0,22.5857142857143,17.8714285714286,23.4714285714286,19.5,10.4,0.271428571428571,2.02857142857143,0
2022,42.8066452726585,-81.2394754040935,0,22.8833333333333,20.152380952381,24.0809523809524,20.3396825396825,7.91904761904762,2.42857142857143,9.17460317460319,0.165079365079365
2022,44.0304251685117,-81.2106017019886,0,21.8142857142857,16.6714285714286,22.5142857142857,18.3428571428571,5.68571428571429,0.957142857142857,4.54285714285714,3.07142857142857
2022,43.530100057601,-81.1910435668463,0,22.9803571428572,19.0357142857143,23.4714285714286,19.5,7.5,1.33571428571429,2.02857142857143,0
2022,43.5465475847483,-81.1786409255965,0,22.9803571428572,19.0357142857143,23.4714285714286,19.5,7.5,1.33571428571429,2.02857142857143,0
2022,43.9615188798246,-81.1665596332458,0,22.2,17.2714285714286,22.9928571428571,18.9214285714285,8.04285714285714,0.614285714285714,3.28571428571428,1.53571428571428
2022,43.5816501925244,-81.1593817483276,0,22.5916666666667,18.2476190476191,22.9928571428571,19.1142857142857,6.8952380952381,1.20952380952381,3.28571428571428,1.02380952380952
2022,43.1916017,-81.1564243,0,23.2232142857143,19.7785714285714,24.5714285714286,19.6,6.77857142857143,3.34285714285715,4.2,0
2012,43.29445,-81.151042,0,22.1083333333333,20.7114285714286,23.39,21.7828571428571,0.0857142857142857,6.27333333333333,0.266666666666667,5.65746031746032
2012,43.112681,-81.143309,0,22.48125,20.6442857142857,23.3175,22.0657142857143,0.535714285714287,7.31928571428572,0.267857142857143,4.69666666666667
2012,43.524826,-81.138951,0,22.1598214285714,20.2335714285714,22.6103571428571,21.1764285714286,0.086309523809524,5.40857142857143,0.2,5.63952380952381
2012,43.527984,-81.136826,0,22.1598214285714,20.2335714285714,22.6103571428571,21.1764285714286,0.086309523809524,5.40857142857143,0.2,5.63952380952381
2022,43.52461695066,-81.1286650414784,0,22.9803571428572,19.0357142857143,23.4714285714286,19.5,7.5,1.33571428571429,2.02857142857143,0
2012,42.847488,-81.11541,0,22.3380952380952,19.7619047619048,22.7896825396825,22.1936507936508,0.742857142857144,8.65238095238095,1.36984126984127,3.25238095238095
2022,43.2379525,-81.1133312,0,23.2232142857143,19.7785714285714,24.5714285714286,19.6,6.77857142857143,3.34285714285715,4.2,0
2022,43.1537386201736,-81.0806430645952,0,23.2232142857143,19.7785714285714,24.5714285714286,19.6,6.77857142857143,3.34285714285715,4.2,0
2022,43.4825766450491,-81.035533502362,0,22.6946428571428,19.55,23.4333333333333,19.7071428571428,3.83571428571428,1.8,1.73333333333333,0.057142857142857
2022,43.1463123947652,-81.0159678954836,0,23.2232142857143,19.7785714285714,24.5714285714286,19.6,6.77857142857143,3.34285714285715,4.2,0
2022,44.024552,-81.013547,0,21.8142857142857,16.6714285714286,22.5142857142857,18.3428571428571,5.68571428571429,0.957142857142857,4.54285714285714,3.07142857142857
2022,43.6362625269381,-80.9781271176016,0,21.5523809523809,18.1271428571429,22.5,18.647619047619,4.07428571428572,0.777380952380952,2.80555555555556,1.02380952380952
2022,43.3512189231088,-80.8368634913775,0,22.4869047619048,18.7777777777778,23.6738095238095,19.4095238095238,3.62380952380952,1.2,1.63095238095238,0.180952380952381
2022,43.132986654167,-80.834564452757,0,23.2232142857143,19.7785714285714,24.5714285714286,19.6,6.77857142857143,3.34285714285715,4.2,0
2022,42.8647947633178,-80.8249490374069,0,22.9875,19.7071428571428,23.8857142857143,19.5857142857143,3.71428571428571,1.37857142857143,3.9,0.87142857142857
2012,43.175592,-80.812043,0,22.48125,20.6442857142857,23.3175,22.0657142857143,0.535714285714287,7.31928571428572,0.267857142857143,4.69666666666667
2012,43.142169,-80.797737,0,22.48125,20.6442857142857,23.3175,22.0657142857143,0.535714285714287,7.31928571428572,0.267857142857143,4.69666666666667
2012,43.748653,-80.78859,0,21.6137142857143,19.0571428571428,21.6057142857143,20.88,1.53714285714286,6.76285714285714,0.11,5.63714285714286
2022,42.9803071132062,-80.780363230166,0,22.9875,19.7071428571428,23.8857142857143,19.5857142857143,3.71428571428571,1.37857142857143,3.9,0.87142857142857
2022,43.3876117851341,-80.7798933518431,0,22.4869047619048,18.7777777777778,23.6738095238095,19.4095238095238,3.62380952380952,1.2,1.63095238095238,0.180952380952381
2022,43.8449309027251,-80.7593351919466,0,21.5714285714286,18.2810714285714,22.7678571428571,18.7642857142857,4.58428571428572,0.697321428571429,2.61488095238095,0.871428571428571
2012,42.8422,-80.7496,0,22.6828571428571,20.7685714285714,23.4042857142857,22.2828571428571,0.814285714285716,7.86857142857144,0.35,3.34190476190476
2022,43.3196762497502,-80.7408094326589,0,22.6580357142857,18.9619047619047,23.9253968253968,19.5357142857143,3.35714285714286,1.10357142857143,2.46825396825397,0.139285714285714
2022,43.300552506322,-80.7382769564524,0,22.6580357142857,18.9619047619047,23.9253968253968,19.5357142857143,3.35714285714286,1.10357142857143,2.46825396825397,0.139285714285714
2022,43.321641410202,-80.7350455521198,0,22.6580357142857,18.9619047619047,23.9253968253968,19.5357142857143,3.35714285714286,1.10357142857143,2.46825396825397,0.139285714285714
2012,43.752141,-80.720032,0,21.6137142857143,19.0571428571428,21.6057142857143,20.88,1.53714285714286,6.76285714285714,0.11,5.63714285714286
2012,43.834341,-80.629545,0,21.6137142857143,19.0571428571428,21.6057142857143,20.88,1.53714285714286,6.76285714285714,0.11,5.63714285714286
2012,43.076098,-80.60268,0,22.6828571428571,20.7685714285714,23.4042857142857,22.2828571428571,0.814285714285716,7.86857142857144,0.35,3.34190476190476
2022,43.267793329472,-80.5982705982416,0,22.6580357142857,18.9619047619047,23.9253968253968,19.5357142857143,3.35714285714286,1.10357142857143,2.46825396825397,0.139285714285714
2012,43.89081,-80.597985,0,21.5876190476191,18.8031746031746,21.4952380952381,20.72,1.4952380952381,6.28571428571428,1.55357142857143,4.82095238095238
2022,42.8311265582238,-80.5879839691077,0,22.9875,19.7071428571428,23.8857142857143,19.5857142857143,3.71428571428571,1.37857142857143,3.9,0.87142857142857
2022,43.3049973147895,-80.533559415683,0,22.6580357142857,18.9619047619047,23.9253968253968,19.5357142857143,3.35714285714286,1.10357142857143,2.46825396825397,0.139285714285714
2012,43.780189,-80.526184,0,21.6137142857143,19.0571428571428,21.6057142857143,20.88,1.53714285714286,6.76285714285714,0.11,5.63714285714286
2022,43.3353407226971,-80.4830142949383,0,22.4807142857143,18.7952380952381,23.8732142857143,19.3685714285714,3.26,1.03714285714286,2.16785714285714,0.117142857142857
2012,43.232017,-80.481024,0,22.5392857142857,20.9107142857143,23.3833333333333,21.7535714285714,0.432142857142857,5.7,0.261904761904762,6.10238095238095
2022,43.3495856109078,-80.4796072272279,0,22.2571428571429,18.4440476190476,23.8732142857143,19.3357142857143,2.925,0.696428571428571,2.16785714285714,0.146428571428571
2012,43.716333,-80.465296,0,21.6957142857143,19.2357142857143,21.7928571428571,21.1321428571429,1.56785714285714,5.67857142857143,0.126785714285714,5.76071428571429
2012,43.498449,-80.4489,0,21.4752380952381,19.1809523809524,21.9333333333333,21.1571428571429,1.28571428571429,5.76190476190476,0.269047619047619,4.55714285714286
2012,42.8266,-80.4228,0,23.0285714285714,20.3357142857143,23.0678571428572,22.3035714285714,1.01785714285714,9.8357142857143,0.4375,2.71071428571428
2012,43.524873,-80.417243,0,21.4752380952381,19.1809523809524,21.9333333333333,21.1571428571429,1.28571428571429,5.76190476190476,0.269047619047619,4.55714285714286
2012,43.643273,-80.405127,0,21.2895238095238,19.0380952380952,21.7428571428571,21.0380952380953,2.01428571428572,5.42857142857143,0.102380952380952,6.31904761904762
2022,43.6447561960141,-80.4045125748473,0,21.6628571428571,18.3629523809524,23.2376190476191,18.8457142857143,3.74457142857143,0.520714285714286,1.74238095238095,0.174285714285714
2012,43.647535,-80.399432,0,21.2895238095238,19.0380952380952,21.7428571428571,21.0380952380953,2.01428571428572,5.42857142857143,0.102380952380952,6.31904761904762
2012,43.648078,-80.398661,0,21.2895238095238,19.0380952380952,21.7428571428571,21.0380952380953,2.01428571428572,5.42857142857143,0.102380952380952,6.31904761904762
2012,43.21997,-80.394475,0,22.5392857142857,20.9107142857143,23.3833333333333,21.7535714285714,0.432142857142857,5.7,0.261904761904762,6.10238095238095
2012,43.646759,-80.3944,0,21.2895238095238,19.0380952380952,21.7428571428571,21.0380952380953,2.01428571428572,5.42857142857143,0.102380952380952,6.31904761904762
2012,44.2617,-80.2566,0,21.7491071428571,18.3878571428572,20.3928571428571,19.7410714285714,1.72321428571428,9.98857142857143,0.282738095238095,8.27142857142857
2022,43.2626252937152,-80.2466085872618,0,22.8428571428572,19.1666666666667,24.0666666666667,19.8142857142857,2.30571428571429,0.799999999999999,3.64619047619047,0.128571428571429
2022,44.0037417466467,-80.2377073077708,0,21.6285714285714,18.6866666666667,22.9238095238095,19.1,3.07428571428571,0.609523809523809,3.27698412698413,0.214285714285714
2022,43.2629898776596,-80.2275847556517,0,22.8428571428572,19.1666666666667,24.0666666666667,19.8142857142857,2.30571428571429,0.799999999999999,3.64619047619047,0.128571428571429
2022,43.2638166303066,-80.2232240158421,0,22.8428571428572,19.1666666666667,24.0666666666667,19.8142857142857,2.30571428571429,0.799999999999999,3.64619047619047,0.128571428571429
2012,43.900861,-80.152773,0,21.4101428571429,19.0495238095238,21.5342857142857,20.9188571428572,1.46571428571429,5.32514285714286,1.81571428571429,5.56342857142857
2012,43.156952,-79.999214,0,23.0928571428571,21.15,22.9857142857143,22.1214285714286,0.316666666666666,6.89285714285714,0.728571428571429,6.80714285714286
2022,44.4411576412976,-79.9987862542091,0,21.2361904761905,18.0642857142857,23.3921428571429,19.505,6.52285714285714,0.839285714285715,5.18514285714286,0.201428571428571
2012,43.16614,-79.972383,0,23.0928571428571,21.15,22.9857142857143,22.1214285714286,0.316666666666666,6.89285714285714,0.728571428571429,6.80714285714286
2012,42.9232,-79.9565,0,23.0285714285714,20.7428571428572,22.9142857142857,21.55,0.228571428571429,8.34285714285714,0.285714285714286,7.42857142857143
2012,44.1162,-79.9401,0,21.2357142857143,19.3730158730159,21.1365079365079,20.0514285714286,1.25,3.83809523809524,3.09714285714286,5.59428571428571
2012,44.23063,-79.7726,0,21.4666666666667,19.8214285714286,21.6273809523809,20.505,1.00952380952381,6.32142857142857,0.140714285714286,7.00714285714286
2012,44.0915,-79.6769,0,22.3428571428571,20.3476190476191,21.9126984126984,20.9114285714286,0.907142857142855,4.46190476190476,2.22095238095238,9.79523809523808
2012,42.9408,-79.4731,0,24.6263492063492,22.0412698412699,24.5559523809524,23.8866666666667,1.60825396825397,2.23492063492063,0.504761904761906,2.24190476190476
2022,43.1494775,-79.3574456,0,24.2285714285714,21.3761904761905,25.3571428571429,21.881746031746,3.61428571428571,0.876190476190478,5.30952380952381,0.347619047619048
2012,44.11125,-79.3138,0,22.4095238095238,19.8428571428572,22.9333333333333,21.4714285714286,2.08571428571429,11.9571428571429,2.8,9.15238095238094
2012,44.0997,-79.1614,0,21.8047619047619,19.4857142857143,22.4571428571428,20.9523809523809,2.12380952380952,12.0190476190476,1.03333333333333,8.56666666666667
2012,44.21506,-79.0437,0,21.8047619047619,19.4857142857143,22.4571428571428,20.9523809523809,2.12380952380952,12.0190476190476,1.03333333333333,8.56666666666667
2012,43.9745,-78.8647,0,22.6285714285714,20.4214285714286,22.5428571428571,21.6714285714285,1.05714285714286,5.46428571428572,0.421428571428571,9.43571428571429
2012,43.9419,-78.6621,0,22.0619047619048,20.6339285714286,22.6017857142857,21.4071428571429,0.620238095238095,3.06696428571429,1.99821428571429,10.0142857142857
2012,44.1433,-78.4911,0,21.3865079365079,19.6940476190476,21.725,20.5166666666667,0.509523809523809,2.75416666666667,4.08214285714286,7.85952380952381
2022,44.1996796743262,-78.4690747160782,0,22.0392857142857,19.4035714285714,23.1285714285714,19.41875,1.825,0.292857142857143,5.05892857142857,0.05
2022,44.232357085643,-78.3577686403053,0,22.0742857142857,19.4828571428571,22.9914285714285,19.3092857142857,1.62,0.462857142857142,6.00714285714286,0.0542857142857143
2012,44.0387,-78.1684,0,21.4365079365079,19.9202380952381,21.7630952380952,20.5904761904762,0.451587301587301,1.84702380952381,4.55833333333333,7.35952380952381
2012,44.1251,-77.8807,0,22.1083333333333,20.9910714285714,22.2732142857143,21.2928571428572,0.241666666666667,2.70625,1.83035714285714,9.09642857142857
2012,44.1792,-77.6472,0,23.175,21.4607142857143,22.8642857142857,21.9785714285714,0.4,3.77142857142857,0.0428571428571428,8.00714285714286
2012,44.1891,-77.4481,0,23.175,21.4607142857143,22.8642857142857,21.9785714285714,0.4,3.77142857142857,0.0428571428571428,8.00714285714286
2012,44.2482,-77.0636,0,23.2178571428571,21.2577380952381,22.9214285714286,21.9035714285714,1.15714285714286,3.58690476190476,0,6.37619047619047
2022,44.20234,-76.80546,0,23.5928571428571,20.6267857142857,23.4607142857143,20.4964285714286,0.45,0.111904761904762,7.07142857142858,1.69285714285714
2022,45.361455,-76.355032,0,22.7071428571428,18.0761904761905,23.5095238095238,20.3666666666667,6.16904761904762,5.39047619047619,8.05238095238095,0.464285714285714
2022,44.27335,-76.35163,0,23.2771428571429,20.1685714285714,23.3228571428571,20.2685714285714,0.36,0.202857142857143,7.10666666666668,2.10571428571429
2012,44.3484,-76.3316,0,23.0809523809524,20.9007936507936,22.2333333333333,21.4857142857143,2.57142857142857,6.36349206349205,0,5.2063492063492
2022,45.0074268225055,-76.318058678841,0,22.58,18.0228571428571,23.3371428571429,20.0914285714286,2.82571428571428,2.23428571428571,8.71619047619048,0.614285714285714
2012,45.3519,-76.2321,0,23.34,20.6414285714286,21.3308571428571,21.2925714285714,3.35047619047619,5.51619047619048,2.55085714285714,1.22971428571429
2022,45.342226,-76.22482,0,22.7071428571428,18.0761904761905,23.5095238095238,20.3666666666667,6.16904761904762,5.39047619047619,8.05238095238095,0.464285714285714
2012,45.3175,-76.1875,0,23.34,20.6414285714286,21.3308571428571,21.2925714285714,3.35047619047619,5.51619047619048,2.55085714285714,1.22971428571429
2012,45.2151,-75.8718,0,23.6321428571429,20.9339285714286,21.604,21.5621428571428,3.38095238095238,5.22380952380952,2.513,0.744285714285714
2012,45.1392,-75.7741,0,23.6904761904762,21.0410714285714,21.7626666666667,21.9871428571428,3.42261904761905,5.53809523809524,2.39166666666667,0.414285714285714
2012,45.1997,-75.7624,0,23.6904761904762,21.0410714285714,21.7626666666667,21.9871428571428,3.42261904761905,5.53809523809524,2.39166666666667,0.414285714285714
2012,45.3832,-75.7195833333333,0,23.6904761904762,21.0410714285714,21.7626666666667,21.9871428571428,3.42261904761905,5.53809523809524,2.39166666666667,0.414285714285714
2012,45.311,-75.7058,0,23.6904761904762,21.0410714285714,21.7626666666667,21.9871428571428,3.42261904761905,5.53809523809524,2.39166666666667,0.414285714285714
2012,44.703116,-75.569762,0,23.5761904761905,21.275,21.9763809523809,21.6457142857143,2.27738095238095,6.04999999999999,2.17109523809524,4.03
2022,45.298378111227,-75.4007573179926,0,22.4885714285714,18.1114285714286,23.6971428571429,20.42,7.72,5.20428571428571,6.29714285714286,0.808571428571428
2012,44.7927,-75.3897,0,24.2253968253968,21.8904761904762,22.0854761904762,22.092380952381,1.34126984126984,5.41428571428571,2.64672619047619,2.71428571428572
2022,45.3329415442138,-75.3459857218364,0,22.4885714285714,18.1114285714286,23.6971428571429,20.42,7.72,5.20428571428571,6.29714285714286,0.808571428571428
2012,45.0557,-75.3417,0,23.8309523809524,21.1785714285715,22.028253968254,22.3457142857143,3.36904761904762,6.05,2.90992063492063,0.378571428571429
2012,45.055955,-75.33411,0,24.4166666666667,21.7785714285714,22.1377777777778,22.3528571428572,1.38333333333334,5.73571428571428,3.50992063492063,0.342857142857143
2012,44.9267,-75.3148,0,24.2253968253968,21.8904761904762,22.0854761904762,22.092380952381,1.34126984126984,5.41428571428571,2.64672619047619,2.71428571428572
2012,45.1066,-75.2329,0,24.4166666666667,21.7785714285714,22.1377777777778,22.3528571428572,1.38333333333334,5.73571428571428,3.50992063492063,0.342857142857143
2012,45.1307,-75.2261,0,24.4166666666667,21.7785714285714,22.1377777777778,22.3528571428572,1.38333333333334,5.73571428571428,3.50992063492063,0.342857142857143
2012,44.992944,-75.224708,0,24.4166666666667,21.7785714285714,22.1377777777778,22.3528571428572,1.38333333333334,5.73571428571428,3.50992063492063,0.342857142857143
2012,44.9078,-75.1912,0,24.2253968253968,21.8904761904762,22.0854761904762,22.092380952381,1.34126984126984,5.41428571428571,2.64672619047619,2.71428571428572
2012,45.2621,-74.9699,0,24.4166666666667,21.7785714285714,22.1377777777778,22.3528571428572,1.38333333333334,5.73571428571428,3.50992063492063,0.342857142857143
2022,45.3944444444444,-74.9291666666667,0,22.8514285714286,18.1914285714286,24.0057142857143,20.5085714285714,6.21428571428571,4.68428571428572,6.87142857142857,0.951428571428571
2012,45.3889,-74.9075,0,24.3206349206349,21.6095238095238,22.068253968254,22.3257142857143,2.51269841269841,6.13333333333333,2.65873015873016,0.414285714285714
2022,45.5584990972587,-74.8802639022894,0,22.8514285714286,18.1914285714286,24.0057142857143,20.5085714285714,6.21428571428571,4.68428571428572,6.87142857142857,0.951428571428571
2022,45.1582280455625,-74.6501131606361,0,22.7514285714286,18.0828571428571,23.9885714285714,20.3828571428571,4.90571428571429,3.31857142857143,6.53428571428571,0.822857142857142
2022,45.0601244348884,-74.5627561723907,0,22.7514285714286,18.0828571428571,23.9885714285714,20.3828571428571,4.90571428571429,3.31857142857143,6.53428571428571,0.822857142857142
2014,43.001091,-81.970088,1e-06,19.6771428571429,18.5514285714286,19.2542857142857,18.4114285714286,3.13142857142857,4.03142857142857,1.07714285714286,3.22285714285714
2014,43.955465,-81.500128,1e-06,18.5904761904762,18.372380952381,18.8923809523809,16.3357142857143,0.683333333333333,4.51984126984127,0.0476190476190476,4.43888888888889
2014,43.111937,-81.464362,1e-06,19.7214285714286,18.5428571428572,18.9142857142857,18.0642857142857,1.57857142857142,3.17142857142857,1.94880952380952,3.45
2014,44.420969,-81.407478,1e-06,18.1,17.5828571428571,17.8377380952381,16.1503571428571,1.63392857142857,4.02142857142857,0.930357142857145,3.17178571428571
2014,43.191362,-81.391761,1e-06,19.7031746031746,18.2685714285714,19.0761904761905,17.3178571428571,1.27460317460317,3.51428571428571,1.56587301587301,2.9
2014,43.66806,-81.38639,1e-06,18.8595238095238,18.2092857142857,19.0192857142857,16.2080357142857,0.679166666666667,4.43988095238095,0.235714285714286,3.77916666666667
2014,43.233716,-81.354651,1e-06,19.7031746031746,18.2685714285714,19.0761904761905,17.3178571428571,1.27460317460317,3.51428571428571,1.56587301587301,2.9
2014,43.228455,-81.343981,1e-06,19.7031746031746,18.2685714285714,19.0761904761905,17.3178571428571,1.27460317460317,3.51428571428571,1.56587301587301,2.9
2014,44.15252,-81.276088,1e-06,18.4190476190476,17.8961904761905,18.8265079365079,16.1433333333333,0.654761904761905,4.0047619047619,0.411904761904762,4.61
2014,44.453532,-81.216092,1e-06,18.1,17.5828571428571,17.8377380952381,16.1503571428571,1.63392857142857,4.02142857142857,0.930357142857145,3.17178571428571
2014,43.526787,-81.141083,1e-06,18.8920634920635,16.6971428571429,18.8547619047619,16.6440476190476,0.744444444444445,2.83888888888889,0.285714285714286,3.45555555555556
2014,43.527398,-81.139645,1e-06,18.8920634920635,16.6971428571429,18.8547619047619,16.6440476190476,0.744444444444445,2.83888888888889,0.285714285714286,3.45555555555556
2014,43.528706,-81.139452,1e-06,18.8920634920635,16.6971428571429,18.8547619047619,16.6440476190476,0.744444444444445,2.83888888888889,0.285714285714286,3.45555555555556
2014,43.524746,-81.138292,1e-06,18.8920634920635,16.6971428571429,18.8547619047619,16.6440476190476,0.744444444444445,2.83888888888889,0.285714285714286,3.45555555555556
2014,43.5265,-81.13735,1e-06,18.8920634920635,16.6971428571429,18.8547619047619,16.6440476190476,0.744444444444445,2.83888888888889,0.285714285714286,3.45555555555556
2014,43.920685,-80.883622,1e-06,18.3571428571428,17.0619047619048,18.7293650793651,16.307619047619,1.97619047619047,3.52857142857143,0.611904761904762,5.60285714285714
2014,43.90508,-80.880748,1e-06,18.3571428571428,17.0619047619048,18.7293650793651,16.307619047619,1.97619047619047,3.52857142857143,0.611904761904762,5.60285714285714
2014,43.155652,-80.828031,1e-06,19.4797619047619,17.28,19.2875,17.1901785714286,1.21190476190476,2.61071428571428,2.12797619047619,3.35357142857143
2014,43.156343,-80.778032,1e-06,19.4866666666667,17.5325714285714,19.41,17.3407142857143,1.26666666666667,2.25142857142857,2.42571428571429,4.69428571428572
2014,43.185835,-80.777975,1e-06,19.3895238095238,17.3925714285714,19.2414285714286,17.2407142857143,1.02666666666667,2.64857142857143,1.90523809523809,4.83714285714286
2014,43.08229,-80.76351,1e-06,19.4988095238095,17.4357142857143,19.2625,17.7017857142857,1.61309523809524,1.79285714285714,3.46190476190476,5.46666666666667
2014,43.830819,-80.651774,1e-06,18.7428571428571,17.275,18.7321428571429,16.4142857142857,2.11071428571429,4,0.35,5.25714285714286
2014,43.19297,-80.62794,1e-06,19.1888888888889,16.9285714285714,19.2309523809524,17.4309523809524,1.08412698412698,1.73809523809524,1.98095238095238,5.97142857142858
2014,42.755008,-80.613152,1e-06,19.7428571428572,18.4809523809524,19.4666666666667,17.8857142857143,1.92857142857143,2.39047619047619,4.61587301587302,6.32222222222223
2014,43.781694,-80.529155,1e-06,18.7428571428571,17.275,18.7321428571429,16.4142857142857,2.11071428571429,4,0.35,5.25714285714286
2014,43.496358,-80.428,1e-06,18.6988095238095,17.2571428571428,18.7351190476191,16.8607142857143,3.3125,3.54761904761905,0.699404761904761,7.41071428571431
2014,43.635983,-80.409918,1e-06,18.7773809523809,17.2535714285714,18.6922619047619,16.7571428571428,3.84821428571429,3.89761904761905,0.574404761904762,6.19642857142858
2014,43.6476833,-80.3979833,1e-06,18.7773809523809,17.2535714285714,18.6922619047619,16.7571428571428,3.84821428571429,3.89761904761905,0.574404761904762,6.19642857142858
2014,43.646659,-80.394656,1e-06,18.7773809523809,17.2535714285714,18.6922619047619,16.7571428571428,3.84821428571429,3.89761904761905,0.574404761904762,6.19642857142858
2014,44.105708,-80.329069,1e-06,18.1485714285714,16.8777142857143,18.5107619047619,16.616,1.46571428571428,3.36285714285714,0.35,7.45885714285714
2014,43.16491,-79.98231,1e-06,20.0857142857143,18.2238095238095,19.2857142857143,18.1571428571429,0.909523809523808,1.43333333333333,1.67142857142857,8.94761904761908
2014,43.13365,-79.77559,1e-06,20.3928571428571,18.7357142857143,19.725,18.6357142857143,0.885714285714284,1.46785714285714,1.50357142857143,8.50357142857145
2014,43.13332,-79.77393,1e-06,20.3928571428571,18.7357142857143,19.725,18.6357142857143,0.885714285714284,1.46785714285714,1.50357142857143,8.50357142857145
2014,42.93358,-79.68554,1e-06,20.2342857142857,18.8714285714286,19.5394285714286,18.3828571428572,1.06,1.23809523809524,1.43557142857143,8.96000000000002
